Date,Close
2003-02-07,8.227012634277344
2003-02-10,8.19964599609375
2003-02-11,8.19964599609375
2003-02-12,8.19964599609375
2003-02-13,8.075441360473633
2003-02-14,8.075441360473633
2003-02-18,8.125965118408203
2003-02-19,8.115440368652344
2003-02-20,8.170172691345215
2003-02-21,8.279643058776855
2003-02-24,8.231220245361328
2003-02-25,8.10280704498291
2003-02-26,8.10280704498291
2003-02-27,8.10280704498291
2003-02-28,8.10280704498291
2003-03-03,8.10280704498291
2003-03-04,8.10280704498291
2003-03-05,8.10280704498291
2003-03-06,8.10280704498291
2003-03-07,7.843873023986816
2003-03-10,7.808083534240723
2003-03-11,7.808083534240723
2003-03-12,7.5638813972473145
2003-03-13,7.719667434692383
2003-03-14,7.719667434692383
2003-03-17,7.856502056121826
2003-03-18,7.934391975402832
2003-03-19,7.934391975402832
2003-03-20,7.953341007232666
2003-03-21,7.953341007232666
2003-03-24,7.953341007232666
2003-03-25,7.953341007232666
2003-03-26,7.757558345794678
2003-03-27,7.702826023101807
2003-03-28,7.599673271179199
2003-03-31,7.599673271179199
2003-04-01,7.599673271179199
2003-04-02,7.599673271179199
2003-04-03,7.599673271179199
2003-04-04,7.805978775024414
2003-04-07,7.947026252746582
2003-04-08,7.947026252746582
2003-04-09,7.848080158233643
2003-04-10,7.848080158233643
2003-04-11,7.942815780639648
2003-04-14,8.031231880187988
2003-04-15,7.9996514320373535
2003-04-16,8.018601417541504
2003-04-17,8.018601417541504
2003-04-21,8.031231880187988
2003-04-22,8.10280704498291
2003-04-23,8.10280704498291
2003-04-24,8.10280704498291
2003-04-25,8.06701946258545
2003-04-28,8.104912757873535
2003-04-29,8.104912757873535
2003-04-30,8.155438423156738
2003-05-01,8.16806697845459
2003-05-02,8.151226043701172
2003-05-05,8.334376335144043
2003-05-06,8.315431594848633
2003-05-07,8.363851547241211
2003-05-08,8.243856430053711
2003-05-09,8.336483001708984
2003-05-12,8.477527618408203
2003-05-13,8.502790451049805
2003-05-14,8.41226863861084
2003-05-15,8.16175365447998
2003-05-16,8.16175365447998
