Date,etf,spy,ratio,zscore
2000-12-29,20.639280319213867,83.28206634521484,0.2478238260042853,3.3531079623421527
2001-01-02,20.41122055053711,81.77430725097656,0.24960432239300145,3.392966231211622
2001-01-03,20.41122055053711,85.70235443115234,0.2381640584557586,2.504229711210407
2001-01-04,20.41122055053711,84.77984619140625,0.24075557420162083,2.644872809658265
2001-01-05,20.41122055053711,82.01239013671875,0.24887971825367589,3.1523672444742545
2001-01-08,20.354202270507812,82.64722442626953,0.24627811050891385,2.9064570511770134
2001-01-09,20.41122055053711,82.42899322509766,0.24762185915334436,2.9361977590732704
2001-01-10,20.29719352722168,83.87722778320312,0.24198693809580463,2.508372213228722
2001-01-11,20.753314971923828,83.95654296875,0.24719115673508082,2.8027916995035693
2001-01-12,20.98137855529785,83.7978744506836,0.25038079656358986,2.9495350230512303
2001-01-16,20.69630241394043,84.33348083496094,0.24541027133034757,2.5787604859496454
2001-01-17,20.639280319213867,84.72034454345703,0.24361657675538623,2.423694430565861
2001-01-18,21.09539794921875,85.56346130371094,0.24654680429932338,2.5651720271756306
2001-01-19,20.867345809936523,85.07743835449219,0.24527473103960357,2.444791412630127
2001-01-22,20.867345809936523,85.6428451538086,0.24365544806994935,2.3090285430645916
2001-01-23,20.753314971923828,86.31733703613281,0.24043043593011218,2.083590210768945
2001-01-24,20.639280319213867,86.57525634765625,0.23839698766046577,1.9362704912251962
2001-01-25,20.639280319213867,86.35699462890625,0.23899952062835322,1.9493091014667776
2001-01-26,20.58226776123047,86.25785064697266,0.2386132694804497,1.9043762401830633
2001-01-29,20.434024810791016,86.71807098388672,0.2356374464854956,1.709569523222459
2001-01-30,20.744192123413086,87.47991180419922,0.2371309217805741,1.7785535064166604
2001-01-31,20.835416793823242,86.98473358154297,0.23952958106483466,1.8975248393041413
2001-02-01,20.972251892089844,87.56241607666016,0.2395120284681137,1.8751857770386797
2001-02-02,20.707698822021484,85.57535552978516,0.24198203669529614,1.9958326200756382
2001-02-05,20.61647605895996,86.20386505126953,0.2391595324258183,1.8142984462994767
2001-02-06,20.306318283081055,85.94991302490234,0.23625757802916783,1.6329232667033204
2001-02-07,20.11474609375,85.50553131103516,0.23524496936438585,1.5633220368586944
2001-02-08,19.9779052734375,84.5088882446289,0.236400048425761,1.6171656043418976
2001-02-09,19.722490310668945,83.6962890625,0.23564354562890147,1.5646233225873996
2001-02-12,20.151233673095703,84.65486907958984,0.23803986577724368,1.689934409815874
2001-02-13,19.749858856201172,83.9629135131836,0.23522121886706696,1.528300772151277
2001-02-14,19.613014221191406,83.83595275878906,0.2339451461549144,1.4502422716456205
2001-02-15,19.311981201171875,84.64852905273438,0.2281431398428777,1.1254541699169378
2001-02-16,19.15690040588379,82.78211975097656,0.2314135040696128,1.3057327245472479
2001-02-20,18.88323402404785,81.50611877441406,0.23167872925358296,1.319185915595577
2001-02-21,18.70078468322754,79.74762725830078,0.2344995747980829,1.4754217552749045
2001-02-22,18.563945770263672,79.86825561523438,0.23243209241598503,1.3650504418065361
2001-02-23,18.518339157104492,79.32865905761719,0.23343819720505346,1.424075519884307
2001-02-26,18.764631271362305,81.0173110961914,0.23161261485317824,1.3286997345361347
2001-02-27,18.70078468322754,80.26818084716797,0.23297880288123338,1.403868524274154
2001-02-28,18.846744537353516,78.68746948242188,0.23951392338984445,1.7631490429777372
2001-03-01,18.88323402404785,79.1000747680664,0.23872586820450423,1.7127543355879449
2001-03-02,18.80113410949707,78.47162628173828,0.2395914931340275,1.7556103512487733
2001-03-05,18.518339157104492,79.18898010253906,0.23384995150999213,1.4330040856914987
2001-03-06,18.928836822509766,80.03965759277344,0.23649322588080135,1.5762189152766874
2001-03-07,18.974456787109375,80.61097717285156,0.23538303904222682,1.510917059153516
2001-03-08,19.083927154541016,80.69986724853516,0.2364802794007994,1.5674663397275082
2001-03-09,18.664289474487305,78.31287384033203,0.23832977337213976,1.6619467041669465
2001-03-12,18.381505966186523,74.96095275878906,0.24521441216649048,2.0251447497920885
2001-03-13,18.016618728637695,76.19255065917969,0.2364616825761437,1.5398562333187193
2001-03-14,17.469270706176758,74.68804168701172,0.23389648880316902,1.3959591704552907
2001-03-15,17.51488494873047,74.70706939697266,0.2344474905803255,1.4158356021520837
2001-03-16,17.149991989135742,73.20865631103516,0.23426180527439386,1.3951228339507338
2001-03-19,17.332435607910156,74.69815063476562,0.23203299493526394,1.2657987121919483
2001-03-20,17.469270706176758,72.69303894042969,0.24031559226038732,1.6955132200491096
2001-03-21,17.250333786010742,71.4581298828125,0.24140477527610035,1.735403714551862
2001-03-22,16.237756729125977,70.73248291015625,0.22956576753782312,1.0963873669179265
2001-03-23,16.912811279296875,72.87127685546875,0.23209160054710395,1.2205711202466516
2001-03-26,17.195602416992188,73.8006362915039,0.23300073388353407,1.2584108006710741
2001-03-27,17.779428482055664,75.3092269897461,0.23608565899204442,1.4091464877491648
2001-03-28,17.241212844848633,73.22772216796875,0.23544652673069597,1.3636874488313386
2001-03-29,17.332435607910156,73.50782012939453,0.23579036322122154,1.36968057527114
2001-03-30,17.65172004699707,74.27804565429688,0.23764384067334363,1.4534642886228186
2001-04-02,17.3780460357666,72.69303894042969,0.2390606623284455,1.5130977642599013
2001-04-03,17.332435607910156,70.2677993774414,0.246662564666491,1.8873728126170575
2001-04-04,17.606103897094727,70.56062316894531,0.24951740937633063,2.0100607497532246
2001-04-05,17.99836540222168,73.23412322998047,0.24576474201378215,1.7978223458061946
2001-04-06,17.925397872924805,72.12017059326172,0.2485490220762123,1.9178139791150577
2001-04-09,18.153446197509766,72.92218780517578,0.24894269829108573,1.9157101571095727
2001-04-10,18.162567138671875,74.25254821777344,0.24460530412240314,1.6791436224610539
2001-04-11,17.879776000976562,74.30345153808594,0.24063183648759404,1.465853805302377
2001-04-12,17.989248275756836,75.6529541015625,0.237786461736929,1.3115157148415224
2001-04-16,18.016618728637695,74.85726928710938,0.2406796146882719,1.4434446460834127
2001-04-17,17.78854751586914,75.9139404296875,0.2343251768408087,1.1171849385512291
2001-04-18,18.335891723632812,78.93115997314453,0.23230232179371746,1.0082875614115467
2001-04-19,18.47272491455078,79.98146057128906,0.23096258536171235,0.9340293894503044
2001-04-20,18.563945770263672,79.24939727783203,0.23424715402165533,1.0892472236745223
2001-04-23,18.244672775268555,77.81083679199219,0.23447470207833807,1.0918453654054783
2001-04-24,18.244672775268555,77.39069366455078,0.23574763206477917,1.1460347183289736
2001-04-25,18.518339157104492,78.40278625488281,0.23619491145254035,1.159243109254672
2001-04-26,18.518339157104492,78.75287628173828,0.2351449246228819,1.098231556093498
2001-04-27,18.47272491455078,80.06416320800781,0.23072401152258826,0.8707839330312459
2001-04-30,18.481847763061523,80.62434387207031,0.22923408582880833,0.78967824178615
2001-05-01,18.655170440673828,80.87258911132812,0.2306735897251091,0.8547958893361891
2001-05-02,18.74639320373535,80.7261962890625,0.23222193123789334,0.9250961991977213
2001-05-03,18.326772689819336,79.70136260986328,0.2299430284464339,0.804174748284503
2001-05-04,18.47272491455078,81.05718994140625,0.22789742560658896,0.6955355939819181
2001-05-07,18.30852508544922,80.35698699951172,0.22783986519505103,0.6865457782365173
2001-05-08,18.144325256347656,80.3188247680664,0.22590376924391423,0.5834758452962554
2001-05-09,17.752063751220703,79.98146057128906,0.22195223273520914,0.3794581604025188
2001-05-10,18.016618728637695,80.21698760986328,0.22459854533882317,0.5079871626619458
2001-05-11,17.96187973022461,79.66316986083984,0.22547282215359296,0.5468198158981851
2001-05-14,18.062223434448242,79.82231140136719,0.22628038598915934,0.5823168082686558
2001-05-15,17.879776000976562,80.19147491455078,0.2229635509264373,0.409230540671494
2001-05-16,18.062223434448242,82.08201599121094,0.22005092365643508,0.25677715987377414
2001-05-17,18.062223434448242,82.20931243896484,0.21971018730826009,0.23410934396851046
2001-05-18,17.879776000976562,82.58492279052734,0.21650169785019655,0.06549241788842954
2001-05-21,17.825040817260742,83.80067443847656,0.21270760571679223,-0.134436392962774
2001-05-22,17.69732666015625,83.69248962402344,0.21145656844071628,-0.20431573464118416
2001-05-23,17.65172004699707,82.27297973632812,0.21455063501489843,-0.04892545897905386
2001-05-24,17.69732666015625,82.51488494873047,0.21447435418654767,-0.05710076491852276
2001-05-25,17.69732666015625,81.54096984863281,0.2170360089291111,0.07237088626341677
2001-05-29,17.44190788269043,80.89167785644531,0.21562054768654657,-0.003236039645651441
2001-05-30,17.149991989135742,79.75865936279297,0.21502357394357272,-0.036561105678087694
2001-05-31,17.049644470214844,80.17240905761719,0.21266224466277225,-0.16129151947047315
2001-06-01,16.885440826416016,80.6689224243164,0.20931779325871047,-0.3368731318292948
2001-06-04,16.87631607055664,81.05718994140625,0.20820257996552818,-0.39570453958871704
2001-06-05,16.92192840576172,81.98655700683594,0.20639881736161686,-0.48997541719826515
2001-06-06,16.958423614501953,81.305419921875,0.2085767914463392,-0.3776089123793498
2001-06-07,16.92192840576172,81.59829711914062,0.20738090135697598,-0.44063943356952245
2001-06-08,17.149991989135742,80.84072875976562,0.21214544020379095,-0.19414829800610633
2001-06-11,16.96754264831543,80.26788330078125,0.21138644686486063,-0.23511859903854496
2001-06-12,16.87631607055664,80.12784576416016,0.21061736915065218,-0.275679101521404
2001-06-13,17.049644470214844,79.44036102294922,0.21462194092105696,-0.06819262128427636
2001-06-14,16.830713272094727,77.65805053710938,0.21672850600405,0.040248421695786504
2001-06-15,16.78510093688965,77.78317260742188,0.21579347272970525,-0.01048603425563479
2001-06-18,16.429330825805664,77.40657043457031,0.21224723862030465,-0.1967974780672984
2001-06-19,16.328981399536133,77.7448959350586,0.21003284142506232,-0.3137698670083453
2001-06-20,16.237756729125977,78.15342712402344,0.20776768628914907,-0.4331702950531493
2001-06-21,16.100921630859375,79.04072570800781,0.20370412197807225,-0.6463468007376622
2001-06-22,16.319856643676758,78.42152404785156,0.20810430352920253,-0.41843481761659856
2001-06-25,16.557035446166992,77.70022583007812,0.2130886399529316,-0.1595757427860621
2001-06-26,16.511425018310547,77.59169006347656,0.21279888355058132,-0.17714424795664477
2001-06-27,16.511425018310547,77.54695892333984,0.21292163158368535,-0.17275970923822997
2001-06-28,16.237756729125977,77.97465515136719,0.20824403388004298,-0.4183908832317864
2001-06-29,16.328981399536133,78.26190948486328,0.2086453232104481,-0.39769317281521516
2001-07-02,16.730358123779297,79.23857116699219,0.21113906873106938,-0.26684463217539545
2001-07-03,16.648258209228516,79.21943664550781,0.21015370613813328,-0.319637089041825
2001-07-05,16.237756729125977,77.6746597290039,0.20904831493021345,-0.37724103824764627
2001-07-06,16.100921630859375,75.99578094482422,0.21186599348915497,-0.22953484225517082
2001-07-09,16.237756729125977,76.41070556640625,0.2125063053502919,-0.19675559230575865
2001-07-10,16.21038818359375,75.49151611328125,0.2147312574736044,-0.08042343311045207
2001-07-11,16.25599479675293,75.56808471679688,0.2151172000411919,-0.060483035352195555
2001-07-12,16.05530548095703,77.3618392944336,0.20753520892712612,-0.45832515034543125
2001-07-13,15.964088439941406,78.03211212158203,0.20458357470918792,-0.6124183945726117
2001-07-16,16.01881980895996,77.05548858642578,0.20788681121648045,-0.43959726003181315
2001-07-17,15.79076099395752,77.77682495117188,0.20302655712509382,-0.6944750717497409
2001-07-18,16.00057029724121,77.24696350097656,0.20713526554398387,-0.4792652069128795
2001-07-19,16.237756729125977,77.92362213134766,0.20838041514235178,-0.4149605953927724
2001-07-20,15.9732084274292,77.45763397216797,0.20621864635277504,-0.528505951680793
2001-07-23,16.146530151367188,75.93195343017578,0.21264473547641494,-0.19147829406429137
2001-07-24,16.192140579223633,75.19786834716797,0.21532712209964455,-0.0520229360037306
2001-07-25,16.100921630859375,76.02771759033203,0.2117769958269381,-0.23943435142053346
2001-07-26,16.28337287902832,76.82568359375,0.2119522029264836,-0.2309331792676038
2001-07-27,16.411083221435547,77.11930084228516,0.21280124485305515,-0.18779191269496354
2001-07-30,16.557035446166992,77.14482116699219,0.21462277306115812,-0.09408767774412384
2001-07-31,16.73948097229004,77.4639892578125,0.21609371183529394,-0.018763254490256214
2001-08-01,16.73948097229004,77.94918060302734,0.2147486457560007,-0.0922312364806673
2001-08-02,16.73948097229004,78.26832580566406,0.21387299140463598,-0.14157381346790274
2001-08-03,16.73948097229004,77.84065246582031,0.2150480557654667,-0.08412243719469249
2001-08-06,16.73948097229004,76.79373168945312,0.21797978303727938,0.0662092740457902
2001-08-07,16.73948097229004,77.09373474121094,0.21713153511736466,0.016619804465424638
2001-08-08,16.693872451782227,75.66388702392578,0.2206319699978331,0.19852978391730525
2001-08-09,16.70299530029297,75.88720703125,0.22010291264790852,0.16618654709411101
2001-08-10,16.67563247680664,76.14900970458984,0.21898685933668188,0.1032878920763524
2001-08-13,16.78510093688965,76.16815948486328,0.22036899736595725,0.17338348100592313
2001-08-14,16.87631607055664,76.13623046875,0.2216594644449005,0.2383886767824989
2001-08-15,17.03139877319336,75.4787368774414,0.22564498927490126,0.4478152420416776
2001-08-16,17.03139877319336,75.74044036865234,0.22486532544960433,0.4016168111455326
2001-08-17,16.693872451782227,74.52755737304688,0.2239959692791383,0.3501941783091722
2001-08-20,16.557035446166992,75.2170181274414,0.22012352866892623,0.136882898701242
2001-08-21,16.602645874023438,73.93390655517578,0.22456064676675955,0.3711701792792315
2001-08-22,16.958423614501953,74.6999282836914,0.22702061439869334,0.4988134796172783
2001-08-23,16.748605728149414,74.43181610107422,0.22501944202739524,0.38426999985357646
2001-08-24,16.910097122192383,75.97660827636719,0.22256978175021183,0.2448424784095522
2001-08-27,16.90081024169922,75.5234146118164,0.22378239025033325,0.30577192628848215
2001-08-28,16.872976303100586,74.41905212402344,0.22672925576881636,0.4620619119117676
2001-08-29,16.98434829711914,73.75516510009766,0.23028012036944992,0.6517672092015563
2001-08-30,16.705915451049805,72.33804321289062,0.23094231899367737,0.682278905572496
2001-08-31,16.483171463012695,72.86785125732422,0.2262063609479072,0.41350858109212274
2001-09-04,16.483171463012695,72.4018783569336,0.2276622076260564,0.48894171628848304
2001-09-05,15.582902908325195,72.58058166503906,0.21469796122936333,-0.24168791915012106
2001-09-06,15.128131866455078,70.71022033691406,0.21394547767456865,-0.29028410682275174
2001-09-07,15.350881576538086,69.40159606933594,0.22118917209341593,0.11214941315559707
2001-09-10,14.988921165466309,70.2506103515625,0.21336357208080725,-0.33857701650666777
2001-09-17,13.828784942626953,66.5801010131836,0.2077014713433478,-0.6684821214502806
2001-09-18,13.318325996398926,66.42054748535156,0.20051514931183245,-1.0866096003969816
2001-09-19,12.993489265441895,65.07997131347656,0.1996541947268997,-1.1428842036864069
2001-09-20,12.20460033416748,63.011722564697266,0.19368777486818284,-1.491962907661755
2001-09-21,11.675579071044922,62.33189010620117,0.1873130920809886,-1.8599642946280053
2001-09-24,12.390220642089844,64.52320861816406,0.19202734810373095,-1.5909046841596879
2001-09-25,12.947083473205566,65.196044921875,0.19858694632044277,-1.2206808895376398
2001-09-26,13.22551441192627,64.9653549194336,0.20357795979607615,-0.9432901230616515
2001-09-27,13.503944396972656,65.52923583984375,0.20607510867327788,-0.807697963488258
2001-09-28,14.014403343200684,66.91962432861328,0.20942142882306125,-0.6191943722229588
2001-10-01,13.735976219177246,66.8106918334961,0.20559547943927442,-0.8546754144356449
2001-10-02,13.884469985961914,67.65007781982422,0.20523952718784902,-0.8822829340963645
2001-10-03,14.107220649719238,68.78421020507812,0.20509388139602053,-0.8973138377923575
2001-10-04,14.4691743850708,68.84186553955078,0.21017987051437503,-0.5989766664237859
2001-10-05,14.237151145935059,68.70729064941406,0.20721456211367104,-0.7865253981133046
2001-10-08,14.44133186340332,68.25879669189453,0.2115673372999582,-0.5295344645846478
2001-10-09,14.37636661529541,67.8935546875,0.2117486215218345,-0.5250717828014708
2001-10-10,14.74760913848877,69.40573120117188,0.2124840252131767,-0.4880362523847736
2001-10-11,14.571269989013672,70.4822006225586,0.20673687626532447,-0.853818728239092
2001-10-12,14.56198787689209,70.16181182861328,0.20754862933789636,-0.8120666277029066
2001-10-15,14.339241027832031,70.03365325927734,0.2047478656403308,-0.9964903867331313
2001-10-16,14.524862289428711,70.47576904296875,0.20609725139108406,-0.9181203116944324
2001-10-17,14.803296089172363,68.97642517089844,0.2146138488983039,-0.3861724624146667
2001-10-18,14.664081573486328,68.82904815673828,0.21305076804335746,-0.49160427089330616
2001-10-19,14.16290283203125,68.78421020507812,0.2059034012283483,-0.9571018022805666
2001-10-22,14.30211353302002,70.14258575439453,0.20390057451116952,-1.0963699162054232
2001-10-23,14.710489273071289,69.78378295898438,0.21080097193523348,-0.6576800167415073
2001-10-24,14.812573432922363,69.59796905517578,0.21283054137943697,-0.5362442099690112
2001-10-25,14.524862289428711,70.8473892211914,0.20501619677305102,-1.057734360720355
2001-10-26,14.849700927734375,70.68724822998047,0.21007609292444057,-0.735148245572137
